date,max_temperature,min_temperature
27/11/2014,18.1,12.4
28/11/2014,21.3,10.5
29/11/2014,20.9,10.4
30/11/2014,21.7,10.1
01/12/2014,22.5,11.7
02/12/2014,23.1,12.2
03/12/2014,26.4,12.3
04/12/2014,27.6,12.8
05/12/2014,26,12
06/12/2014,24.8,10.1
07/12/2014,23.2,10.9
08/12/2014,23.6,12.9
09/12/2014,22.2,16.8
10/12/2014,22.5,11.6
11/12/2014,26.1,10.5
12/12/2014,24.1,15.4
13/12/2014,20.2,12.4
14/12/2014,18.7,13.5
15/12/2014,20.5,10.2
16/12/2014,21.5,9
17/12/2014,22.2,8.2
18/12/2014,20.6,10.7
19/12/2014,18.8,11.8
20/12/2014,20.6,10.7
21/12/2014,20.1,10.7
22/12/2014,18.6,9.4
23/12/2014,19.4,12.5
24/12/2014,19.8,9.6
25/12/2014,21.5,7.3
26/12/2014,20.9,7.3
27/12/2014,20.7,8.8
28/12/2014,19.8,11.8
29/12/2014,20.6,7.6
30/12/2014,20.3,7.3
31/12/2014,20.9,6.5
01/01/2015,20.7,10.5
02/01/2015,16.2,9.4
03/01/2015,18,9.7
04/01/2015,14.6,8.8
05/01/2015,17.9,11.4
06/01/2015,16.8,12.9
07/01/2015,14,6.2
08/01/2015,13.7,7.7
09/01/2015,11.5,3.7
10/01/2015,11.3,1.2
11/01/2015,15.3,7.4
12/01/2015,15.5,3.5
13/01/2015,18.9,3
14/01/2015,17.3,5.1
15/01/2015,12.9,8.9
16/01/2015,11.5,9.9
17/01/2015,16,6.6
18/01/2015,18.3,4.8
19/01/2015,17.1,5.8
20/01/2015,19.8,5
21/01/2015,24,5.7
22/01/2015,20.7,4.8
23/01/2015,24.1,6.4
24/01/2015,25.2,7.7
25/01/2015,21.1,8.1
26/01/2015,20.3,11.2
27/01/2015,19.4,8.3
28/01/2015,19.1,11
29/01/2015,19.4,9.4
30/01/2015,18.4,6.6
31/01/2015,20.1,5.1
01/02/2015,22.2,4.3
02/02/2015,21.5,3.7
03/02/2015,21.4,5.2
04/02/2015,20.2,7.5
05/02/2015,23.2,6.1
06/02/2015,25.1,7.5
07/02/2015,26.9,12.6
08/02/2015,19.7,12.9
09/02/2015,19.5,8.7
10/02/2015,19.2,6.7
11/02/2015,17.1,9.5
12/02/2015,14.2,8.3
13/02/2015,14.9,7.5
14/02/2015,17.3,8.8
15/02/2015,16.4,5.2
16/02/2015,17.5,9.6
17/02/2015,18.4,7.2
18/02/2015,16.7,9.4
19/02/2015,13.7,8.2
20/02/2015,13.8,5.3
21/02/2015,15,8.5
22/02/2015,17.3,8.2
23/02/2015,20,6.6
24/02/2015,21.8,11.6
25/02/2015,20.5,11.1
26/02/2015,24.5,7.2
27/02/2015,30.3,15
28/02/2015,20.4,12.6
01/03/2015,19.6,9.4
02/03/2015,19.8,9.3
03/03/2015,20.1,9.2
04/03/2015,19.6,12.9
05/03/2015,20.8,8.9
06/03/2015,27.2,9.4
07/03/2015,29.8,19
08/03/2015,27.2,13.6
09/03/2015,28.3,12.4
10/03/2015,24.1,16.2
11/03/2015,23.1,17.9
12/03/2015,19.3,12.3
13/03/2015,21.5,9.1
14/03/2015,20.5,8.8
15/03/2015,21.1,9.3
16/03/2015,19.4,10.7
17/03/2015,19.9,8.9
18/03/2015,22.1,7.9
19/03/2015,20.4,10.2
20/03/2015,18.9,13.4
21/03/2015,19.4,8.5
22/03/2015,19.1,13.5
23/03/2015,20.6,8.6
24/03/2015,23.2,11.6
25/03/2015,24.5,9.3
26/03/2015,25.6,9.8
27/03/2015,32.6,14.1
28/03/2015,29.2,21.4
29/03/2015,25.2,15.8
30/03/2015,22.3,12.9
31/03/2015,23,12.7
01/04/2015,21,15.7
02/04/2015,23.3,14
03/04/2015,23.3,14.1
04/04/2015,20.9,13.4
05/04/2015,21.7,11.8
06/04/2015,22.3,11.2
07/04/2015,29.2,11.9
08/04/2015,38.1,13.2
09/04/2015,30.4,16.6
10/04/2015,19.1,11.6
11/04/2015,17.3,9.3
12/04/2015,15.8,8.9
13/04/2015,20.1,10.5
14/04/2015,20.6,11.4
15/04/2015,24.3,9.8
16/04/2015,23.2,17.2
17/04/2015,22.5,13.3
18/04/2015,22.1,12.3
19/04/2015,23.3,10.5
20/04/2015,31.6,11.8
21/04/2015,23.7,16.6
22/04/2015,22.1,16.1
23/04/2015,20.4,15.7
24/04/2015,20.3,12.4
25/04/2015,22.7,8.1
26/04/2015,25.9,10.8
27/04/2015,31.3,12.9
28/04/2015,29.2,15.1
29/04/2015,31.7,15
30/04/2015,24,17.6
01/05/2015,23.5,13.9
02/05/2015,23.2,13.3
03/05/2015,23.7,17.6
04/05/2015,23.1,17.4
05/05/2015,23.6,14.6
06/05/2015,25.4,16.6
07/05/2015,25.6,14.7
08/05/2015,26.8,16.7
09/05/2015,31.4,14.6
10/05/2015,25.3,20.3
11/05/2015,26.2,15.3
12/05/2015,26.1,16.5
13/05/2015,27.3,15.5
14/05/2015,25.1,16.8
15/05/2015,25.8,16.3
16/05/2015,27.2,12.8
17/05/2015,33.1,15.2
18/05/2015,40.8,18
19/05/2015,32.9,22.5
20/05/2015,32.2,19.3
21/05/2015,25.6,18.8
22/05/2015,26.2,17.6
23/05/2015,27.3,19.6
24/05/2015,33.1,16.7
25/05/2015,37.5,18.7
26/05/2015,31.6,20.8
27/05/2015,42.3,18.6
28/05/2015,33.3,23.4
29/05/2015,26.5,19.8
30/05/2015,26.6,19.4
31/05/2015,26.5,17.9
01/06/2015,25.7,17
02/06/2015,27.3,20.2
03/06/2015,27,16.5
04/06/2015,26.7,17.5
05/06/2015,27,17.7
06/06/2015,27.5,17.6
07/06/2015,29,18.1
08/06/2015,34.8,18.3
09/06/2015,30.7,22.8
10/06/2015,27.7,20.8
11/06/2015,27.7,19.7
12/06/2015,27.7,19.8
13/06/2015,27.8,20
14/06/2015,28.4,19.4
15/06/2015,29,20
16/06/2015,29.7,21.6
17/06/2015,30.9,20.4
18/06/2015,31.9,22.1
19/06/2015,29.6,19.5
20/06/2015,28.8,21.1
21/06/2015,28.9,21.2
22/06/2015,28.8,20.2
23/06/2015,28.9,20.7
24/06/2015,28.8,20.1
25/06/2015,28.9,20.8
26/06/2015,29,22.1
27/06/2015,33,21.9
28/06/2015,29.5,24.6
29/06/2015,-,20.1
30/06/2015,29.2,19.8
01/07/2015,29.1,19.4
02/07/2015,29.4,23.8
03/07/2015,29.5,21.3
04/07/2015,29.9,21.1
05/07/2015,30.9,18.8
06/07/2015,30.3,21.6
07/07/2015,29.5,21.5
08/07/2015,29.7,21
09/07/2015,31.2,19.5
10/07/2015,29.9,21.3
11/07/2015,30.6,22.1
12/07/2015,30.8,21.4
13/07/2015,31.2,21.3
14/07/2015,31.1,22.6
15/07/2015,31.2,21.9
16/07/2015,32.6,22.1
17/07/2015,31.8,21.1
18/07/2015,31.5,23.3
19/07/2015,31.8,22
20/07/2015,31.5,22.6
21/07/2015,31.9,22.5
22/07/2015,31.8,21.3
23/07/2015,33.9,22.8
24/07/2015,35.3,21.3
25/07/2015,32.5,23.2
26/07/2015,32.4,24.4
27/07/2015,31.8,24
28/07/2015,31.3,23.1
29/07/2015,32.1,20.6
30/07/2015,33.7,21.1
31/07/2015,34.5,23.4
01/08/2015,33.2,24.8
02/08/2015,35.5,25.3
03/08/2015,34.4,28.4
04/08/2015,34,27.9
05/08/2015,34.3,25.8
06/08/2015,33.6,24.9
07/08/2015,37.1,23.1
08/08/2015,38.3,23.5
09/08/2015,34.1,25.8
10/08/2015,33.5,25
11/08/2015,33.2,25.3
12/08/2015,33.3,25
13/08/2015,32.9,24.6
14/08/2015,32.9,23.9
15/08/2015,34.1,24.9
16/08/2015,36.6,23
17/08/2015,35,25.5
18/08/2015,33.6,27.7
19/08/2015,33.9,26.5
20/08/2015,33.5,24.5
21/08/2015,32.9,25.2
22/08/2015,32.9,23.4
23/08/2015,33.1,24.6
24/08/2015,33,25.3
25/08/2015,32.6,24.5
26/08/2015,32.5,22.7
27/08/2015,33.2,24.1
28/08/2015,33,24
29/08/2015,32.8,22.5
30/08/2015,33,23.3
31/08/2015,33.2,24.3
01/09/2015,33.1,24.6
02/09/2015,33.9,23.6
03/09/2015,33.4,24.4
04/09/2015,32,25
05/09/2015,31.7,23.6
06/09/2015,31.4,23.4
07/09/2015,32.5,25.9
08/09/2015,32.9,27.6
09/09/2015,35.4,27.9
10/09/2015,34.3,28.3
11/09/2015,34.2,26.3
12/09/2015,34.8,25.6
13/09/2015,33.8,24.9
14/09/2015,32.5,24.1
15/09/2015,32.8,25.8
16/09/2015,32.6,26.2
17/09/2015,32.4,21.5
18/09/2015,32.2,21.4
19/09/2015,34.4,20.9
20/09/2015,37.5,21.3
21/09/2015,31.9,25
22/09/2015,33.7,20.1
23/09/2015,36.9,19
24/09/2015,34.9,23.2
25/09/2015,33.8,20
26/09/2015,31.8,20.2
27/09/2015,30.6,21
28/09/2015,30.7,20.5
29/09/2015,31.3,22.2
30/09/2015,31.6,22.5
01/10/2015,30.8,24
02/10/2015,30.6,23.2
03/10/2015,30.4,21.7
04/10/2015,30.7,22.2
05/10/2015,29.7,24.6
06/10/2015,30.3,22.2
07/10/2015,28.6,20.3
08/10/2015,29.6,20.9
09/10/2015,29.7,20.6
10/10/2015,29.5,20.9
11/10/2015,34.1,19.3
12/10/2015,32.5,20.9
13/10/2015,30.5,21.7
14/10/2015,30.3,20.9
15/10/2015,29.1,18.8
16/10/2015,29.3,18.1
17/10/2015,29.5,19
18/10/2015,30.4,19.1
19/10/2015,30.2,20.9
20/10/2015,29.6,21.5
21/10/2015,29.2,17.7
22/10/2015,29.9,18
23/10/2015,35.2,20.5
24/10/2015,31.2,20.8
25/10/2015,27.4,19.6
26/10/2015,27.8,17.7
27/10/2015,24.2,18.5
28/10/2015,24.6,17.8
29/10/2015,23.7,16.5
30/10/2015,25.3,17
31/10/2015,26.7,15.8
01/11/2015,28.3,15.5
02/11/2015,29.9,17.9
03/11/2015,28.7,22.2
04/11/2015,25.2,20.6
05/11/2015,24.8,18.7
06/11/2015,22,17.7
07/11/2015,23.9,17.7
08/11/2015,25.5,16.3
09/11/2015,23.7,16.6
10/11/2015,24.2,16.3
11/11/2015,24.1,13.5
12/11/2015,24.2,11.7
13/11/2015,28.2,11.4
14/11/2015,29.4,10.8
15/11/2015,31.3,18
16/11/2015,23.1,18.7
17/11/2015,19.5,15.6
18/11/2015,24.3,14.3
19/11/2015,24.4,14.2
20/11/2015,25,11.5
21/11/2015,26.6,11
22/11/2015,27.2,14.3
23/11/2015,23.7,13.9
24/11/2015,25.4,11.5
25/11/2015,25.1,10.5
26/11/2015,27.3,16.5
27/11/2015,27,13.5
28/11/2015,25.5,11.4
29/11/2015,24.4,11.2
30/11/2015,22.6,12.1
01/12/2015,21.4,14.9
02/12/2015,22.2,13.6
03/12/2015,20.1,14.2
04/12/2015,17.8,7.2
05/12/2015,15.2,7.3
06/12/2015,17.7,1.8
07/12/2015,19.4,6.2
08/12/2015,21.6,5.1
09/12/2015,20.8,3.3
10/12/2015,20.9,4.1
11/12/2015,20.9,5.8
12/12/2015,20.9,8.7
13/12/2015,18.2,12.1
14/12/2015,18.6,9.6
15/12/2015,19.9,7.9
16/12/2015,20.7,10.4
17/12/2015,16,10.9
18/12/2015,17.5,12.1
19/12/2015,19.8,7.4
20/12/2015,19.7,10.1
21/12/2015,21,7.5
22/12/2015,20.5,6.7
23/12/2015,19.9,6.5
24/12/2015,19.6,6.9
25/12/2015,19.6,4.1
26/12/2015,20,6.8
27/12/2015,20.6,7.9
28/12/2015,21.3,8.5
29/12/2015,24.1,13.1
30/12/2015,19.9,9.7
31/12/2015,18.2,11.9
01/01/2016,13.9,9
02/01/2016,13.6,8.9
03/01/2016,14.8,8.7
04/01/2016,17.5,10.5
05/01/2016,19.7,12.2
06/01/2016,21.9,8.7
07/01/2016,21.6,9
08/01/2016,19.7,13.3
09/01/2016,19.4,11.8
10/01/2016,19.9,7.2
11/01/2016,18.6,6.3
12/01/2016,20.5,6.9
13/01/2016,20.9,6.8
14/01/2016,18.8,9.2
15/01/2016,19.1,10
16/01/2016,21,6
17/01/2016,22.7,7.7
18/01/2016,15.8,9.7
19/01/2016,15.9,10.8
20/01/2016,16.8,10.4
21/01/2016,18.3,6
22/01/2016,18.3,6
23/01/2016,14.6,8.4
24/01/2016,14.3,9.2
25/01/2016,11.9,7.4
26/01/2016,9.8,5.7
27/01/2016,11.8,3.5
28/01/2016,12.3,0.3
29/01/2016,14,2.5
30/01/2016,16.4,2.8
31/01/2016,18,2.5
01/02/2016,17.8,2.4
02/02/2016,18.9,5.2
03/02/2016,20.9,6.4
04/02/2016,24.7,6.3
05/02/2016,24.9,6.8
06/02/2016,17.7,10.9
07/02/2016,14.4,10.3
08/02/2016,13.9,9.5
09/02/2016,19.1,6.7
10/02/2016,18.1,7.4
11/02/2016,18.2,9.8
12/02/2016,19.8,6.4
13/02/2016,21.7,6.8
14/02/2016,22.4,7.7
15/02/2016,28.1,9
16/02/2016,28.8,10.1
17/02/2016,28.8,11.3
18/02/2016,30.5,11.4
19/02/2016,28.8,10.3
20/02/2016,21.1,14.2
21/02/2016,19.2,12.2
22/02/2016,16.7,11.9
23/02/2016,19,11.1
24/02/2016,20.6,8
25/02/2016,24.3,8.2
26/02/2016,23,10
27/02/2016,20.9,10.2
28/02/2016,21.8,12.3
29/02/2016,28.8,10.6
01/03/2016,30.4,13.2
02/03/2016,30.1,14.4
03/03/2016,22.9,14.1
04/03/2016,21.4,10.3
05/03/2016,24.2,8
06/03/2016,20.7,10.1
07/03/2016,24.6,6.8
08/03/2016,23.1,12.8
09/03/2016,31.3,11.1
10/03/2016,22.8,14.7
11/03/2016,22.2,9.8
12/03/2016,23.2,8.3
13/03/2016,29.6,12.3
14/03/2016,24.1,15.9
15/03/2016,20.2,13.8
16/03/2016,20.3,13.9
17/03/2016,19.2,12.2
18/03/2016,19.9,11.1
19/03/2016,27.5,6.9
20/03/2016,20.6,15.9
21/03/2016,20.1,14.2
22/03/2016,20.7,13
23/03/2016,29.2,7.2
24/03/2016,32.1,13.7
25/03/2016,26.5,12.8
26/03/2016,26,16.7
27/03/2016,20.7,15.8
28/03/2016,19.3,11.9
29/03/2016,20,14.6
30/03/2016,20.1,10.5
31/03/2016,21.5,9.2
01/04/2016,27.7,8.8
02/04/2016,28.9,11.1
03/04/2016,26.8,11.4
04/04/2016,24.2,12.8
05/04/2016,28.8,11.4
06/04/2016,24.5,14.1
07/04/2016,25.2,14.8
08/04/2016,32.8,11.3
09/04/2016,36,21.7
10/04/2016,30.3,20.4
11/04/2016,24,15.4
12/04/2016,21.4,15.3
13/04/2016,21.2,13.5
14/04/2016,23.3,14.1
15/04/2016,25,13
16/04/2016,28.2,12.5
17/04/2016,28.5,12.2
18/04/2016,24.5,11.5
19/04/2016,30.2,16.4
20/04/2016,34.5,15.3
21/04/2016,30.4,16.9
22/04/2016,28.6,14.8
23/04/2016,26.8,15
24/04/2016,32,14.4
25/04/2016,29.9,21.4
26/04/2016,39.4,15.1
27/04/2016,29.2,20.1
28/04/2016,23.4,16.9
29/04/2016,24.1,16.4
30/04/2016,28,12.9
01/05/2016,34.3,16.4
02/05/2016,27.5,18.9
03/05/2016,31.2,18.2
04/05/2016,26.3,20.5
05/05/2016,26.9,16
06/05/2016,24.8,16.9
07/05/2016,24.5,17.4
08/05/2016,24.1,14.6
09/05/2016,26.7,13.8
10/05/2016,25.3,14.4
11/05/2016,26.2,15.9
12/05/2016,26.7,14.3
13/05/2016,30.2,15.3
14/05/2016,37.5,19.7
15/05/2016,40.6,21.5
16/05/2016,38.2,22.9
17/05/2016,28.5,21.5
18/05/2016,26,20.9
19/05/2016,25.8,17.3
20/05/2016,25.6,15.5
21/05/2016,26.3,16
22/05/2016,36.1,17
23/05/2016,26,20.6
24/05/2016,25.7,19.5
25/05/2016,26.8,18.4
26/05/2016,36,17.1
27/05/2016,26.1,18.3
28/05/2016,26.2,19.1
29/05/2016,26.1,18.5
30/05/2016,27,16.5
31/05/2016,28.9,16.4
01/06/2016,32.3,17.3
02/06/2016,30.7,16.5
03/06/2016,36.6,18.1
04/06/2016,40.2,20.9
05/06/2016,33.6,22
06/06/2016,29.7,19.7
07/06/2016,33.5,18.2
08/06/2016,33.7,19.9
09/06/2016,28.6,20.2
10/06/2016,28.2,19.7
11/06/2016,27.6,18.4
12/06/2016,28.9,17.8
13/06/2016,34.1,18.9
14/06/2016,35.9,21.4
15/06/2016,34.7,20.7
16/06/2016,28.7,21.6
17/06/2016,29.2,21.1
18/06/2016,30.6,20.9
19/06/2016,32.6,22.2
20/06/2016,34.5,21.7
21/06/2016,33.8,20.7
22/06/2016,32,22.4
23/06/2016,32.1,23.2
24/06/2016,31.8,23.1
25/06/2016,33.2,22.5
26/06/2016,32.5,24.1
27/06/2016,31.4,24.3
28/06/2016,31.3,23.6
29/06/2016,31.8,24.9
30/06/2016,31.7,23.6
01/07/2016,31.4,23
02/07/2016,31.2,22.6
03/07/2016,31.8,24
04/07/2016,31.7,24.6
05/07/2016,31.9,24.6
06/07/2016,32.3,23.6
07/07/2016,33.1,23.4
08/07/2016,31.6,23.9
09/07/2016,31.7,22.3
10/07/2016,31.9,23.1
11/07/2016,32.2,23.7
12/07/2016,32.4,23.5
13/07/2016,32.4,22.6
14/07/2016,32.5,22.8
15/07/2016,32,23.8
16/07/2016,31.9,22.1
17/07/2016,31.9,23.9
18/07/2016,31.8,25.3
19/07/2016,31.3,23.6
20/07/2016,32.4,23.9
21/07/2016,32.7,24.2
22/07/2016,31.9,21.3
23/07/2016,31.5,22.4
24/07/2016,31.7,22.6
25/07/2016,32.6,25.1
26/07/2016,33.2,24.2
27/07/2016,32.3,23.6
28/07/2016,31.9,24
29/07/2016,31.7,22.8
30/07/2016,32.4,24.9
31/07/2016,32.5,24.4
01/08/2016,32.5,24.2
02/08/2016,33.2,24.4
03/08/2016,32.9,23
04/08/2016,32.7,24.5
05/08/2016,33,24
06/08/2016,32.3,24.9
07/08/2016,32.6,23.5
08/08/2016,32.6,26.2
09/08/2016,32.6,24.2
10/08/2016,33,25.1
11/08/2016,32.6,25.2
12/08/2016,32.6,23.2
13/08/2016,32.4,22.4
14/08/2016,33,24.3
15/08/2016,32.3,25.5
16/08/2016,31.7,24
17/08/2016,32.1,23.5
18/08/2016,32.3,24.4
19/08/2016,32.2,24
20/08/2016,32,23.6
21/08/2016,32.4,23.1
22/08/2016,32.2,24
23/08/2016,32,24.2
24/08/2016,32.3,24.8
25/08/2016,32.3,25.5
26/08/2016,32,24.5
27/08/2016,32.1,23.8
28/08/2016,32.2,24.5
29/08/2016,31.4,24.6
30/08/2016,31.1,25.8
31/08/2016,31.9,25
01/09/2016,31.7,23.4
02/09/2016,31.8,21.1
03/09/2016,31.8,24.4
04/09/2016,31.8,22.2
05/09/2016,32.6,21.5
06/09/2016,31.4,21.8
07/09/2016,31.1,22.8
08/09/2016,30.8,23.7
09/09/2016,31.4,21.7
10/09/2016,32.5,20.9
11/09/2016,32.2,20.3
12/09/2016,32,23.3
13/09/2016,31.5,23.1
14/09/2016,31.3,22.8
15/09/2016,31.7,21.5
16/09/2016,31.3,23.2
17/09/2016,30.9,21.5
18/09/2016,31.9,21.6
19/09/2016,31.4,20
20/09/2016,30.9,19.7
21/09/2016,33.1,21.9
22/09/2016,31.1,22.7
23/09/2016,30.8,22.4
24/09/2016,31.1,21
25/09/2016,31.6,19.4
26/09/2016,29,19.6
27/09/2016,29.8,19.7
28/09/2016,29.7,18.9
29/09/2016,30.1,19.2
30/09/2016,30,17.9
01/10/2016,33.2,16.9
02/10/2016,37.1,16.3
03/10/2016,34.4,16.8
04/10/2016,30.9,19.6
05/10/2016,30,19
06/10/2016,29.4,19
07/10/2016,29.2,18.4
08/10/2016,29.1,18.7
09/10/2016,29,19
10/10/2016,30.1,19.6
11/10/2016,28.9,19.1
12/10/2016,29.2,17.7
13/10/2016,32.3,16.4
14/10/2016,31.7,16.3
15/10/2016,28.9,18.4
16/10/2016,31.5,16.5
17/10/2016,29,16.3
18/10/2016,28.7,17
19/10/2016,28.6,19.5
20/10/2016,28.3,16.2
21/10/2016,28.1,16.9
22/10/2016,28.1,17
23/10/2016,27.9,16.2
24/10/2016,28.1,16.3
25/10/2016,28.4,17.9
26/10/2016,29.5,16.3
27/10/2016,32.3,16.8
28/10/2016,30.7,19.8
29/10/2016,28.7,17
30/10/2016,28.3,17.8
31/10/2016,28.4,17.4
01/11/2016,25.8,19.5
02/11/2016,24.8,18.2
03/11/2016,28,12.3
04/11/2016,25.4,13.3
05/11/2016,24.9,15.2
06/11/2016,25.9,14
07/11/2016,25.6,12.6
08/11/2016,26.2,11
09/11/2016,30.1,10.2
10/11/2016,30.7,13.6
11/11/2016,26.4,15.6
12/11/2016,27.2,13.9
13/11/2016,25.4,14.9
14/11/2016,25.6,14.6
15/11/2016,25.2,14.5
16/11/2016,24.4,15.8
17/11/2016,24.1,16.4
18/11/2016,27.7,11.2
19/11/2016,26.2,13.8
20/11/2016,29.2,15.5
21/11/2016,28.2,19.2
22/11/2016,27,16.3
23/11/2016,23.3,17
24/11/2016,21.6,15.1
25/11/2016,20.1,5.2
26/11/2016,22.2,1.5
27/11/2016,25.5,4.1
28/11/2016,25.9,8.2
29/11/2016,24.5,11.5
30/11/2016,23.5,13.2
01/12/2016,21.2,13.1
02/12/2016,16.8,10.7
03/12/2016,19.9,12.1
04/12/2016,21.8,8.8
05/12/2016,20.6,8.3
06/12/2016,21.6,9.1
07/12/2016,21.7,9
08/12/2016,21.2,7.8
09/12/2016,18,7.9
10/12/2016,19.1,4.3
11/12/2016,20.8,11.2
12/12/2016,21.7,11.7
13/12/2016,20.2,12.2
14/12/2016,19.3,10.6
15/12/2016,16.5,10.9
16/12/2016,14.1,10.9
17/12/2016,18.8,10.6
18/12/2016,17.2,10.6
19/12/2016,18,9.1
20/12/2016,15,5.6
21/12/2016,17.5,6.3
22/12/2016,18.7,9
23/12/2016,18.9,6.8
24/12/2016,16.1,8.6
25/12/2016,15.3,8.7
26/12/2016,17.4,10
27/12/2016,13.4,9.1
28/12/2016,15.7,8.2
29/12/2016,17.6,5.5
30/12/2016,17.4,9.3
31/12/2016,15.7,5.4
01/01/2017,17.4,6.1
02/01/2017,16.1,8
03/01/2017,16.6,8.3
04/01/2017,16.9,9.1
05/01/2017,19.3,7.1
06/01/2017,21.8,4.6
07/01/2017,17.6,5.7
08/01/2017,15.3,9.6
09/01/2017,14.2,10.1
10/01/2017,18.2,4
11/01/2017,17.9,4.2
12/01/2017,18.5,5.5
13/01/2017,18.8,8
14/01/2017,15.3,9
15/01/2017,17.8,10.3
16/01/2017,20.6,5.6
17/01/2017,21.3,7.8
18/01/2017,20.3,6.9
19/01/2017,18.9,11.2
20/01/2017,18.6,6.5
21/01/2017,18.5,7.1
22/01/2017,17.7,6.6
23/01/2017,20,4.3
24/01/2017,23,5
25/01/2017,20.1,13.5
26/01/2017,18.2,9.8
27/01/2017,16.7,9.6
28/01/2017,12.7,7.7
29/01/2017,13.9,4.6
30/01/2017,16.1,2
31/01/2017,16.3,8.7
01/02/2017,13.2,7.4
02/02/2017,14.7,3.6
03/02/2017,16.2,2.1
04/02/2017,18,1.5
05/02/2017,19.3,3.1
06/02/2017,18.7,6.3
07/02/2017,24.8,5.1
08/02/2017,22.5,10.4
09/02/2017,19.5,9.2
10/02/2017,22,6.6
11/02/2017,19.4,6.9
12/02/2017,16.4,9.5
13/02/2017,16.5,9.5
14/02/2017,14.2,9
15/02/2017,13.9,7.6
16/02/2017,11.3,7.6
17/02/2017,14.5,3.8
18/02/2017,16.3,3
19/02/2017,19.9,2.7
20/02/2017,18.7,3.1
21/02/2017,18.2,4.8
22/02/2017,16.4,4.8
23/02/2017,18.8,6.5
24/02/2017,19.6,6.6
25/02/2017,22.5,5.6
26/02/2017,22,5.8
27/02/2017,21.8,8.4
28/02/2017,25.1,10.3
01/03/2017,22,14.1
02/03/2017,20.1,11.5
03/03/2017,18.3,12.2
04/03/2017,20.2,8.1
05/03/2017,19.9,8.5
06/03/2017,25.5,8.1
07/03/2017,20.7,9.6
08/03/2017,22.7,8.1
09/03/2017,30.6,8.9
10/03/2017,23.6,13.9
11/03/2017,20.6,12.6
12/03/2017,25.9,11.9
13/03/2017,19.6,12.5
14/03/2017,19.3,9.4
15/03/2017,19.6,8
16/03/2017,18.9,9.6
17/03/2017,20.1,11.4
18/03/2017,23.5,12.7
19/03/2017,18.9,11.3
20/03/2017,19.4,9.4
21/03/2017,21,12.6
22/03/2017,22.7,11.8
23/03/2017,21.8,12.4
24/03/2017,20.5,9.9
25/03/2017,20.8,10
26/03/2017,22,10
27/03/2017,21,9.2
28/03/2017,21.3,8.7
29/03/2017,25.2,10.3
30/03/2017,29.7,15.3
31/03/2017,25,11.4
01/04/2017,21.2,11.3
02/04/2017,19.7,11.7
03/04/2017,21.1,11.1
04/04/2017,28.5,10.3
05/04/2017,33.7,17.8
06/04/2017,31.5,11
07/04/2017,22.4,13.5
08/04/2017,23,10.8
09/04/2017,21.8,12.4
10/04/2017,23.2,10.7
11/04/2017,25.6,14.3
12/04/2017,31,15.8
13/04/2017,28.3,18.7
14/04/2017,21.7,14.9
15/04/2017,22.2,12.5
16/04/2017,22.5,14.9
17/04/2017,23.8,11.2
18/04/2017,27.8,11.4
19/04/2017,24.8,10.6
20/04/2017,25.9,11.1
21/04/2017,34.4,13.2
22/04/2017,37.5,15.9
23/04/2017,26.3,17.4
24/04/2017,21.5,16.8
25/04/2017,22.6,11.4
26/04/2017,25.6,12.4
27/04/2017,24.7,16.1
28/04/2017,25,13.8
29/04/2017,25.8,11.6
30/04/2017,26.5,12.9
01/05/2017,30.5,15.8
